accelerometerAccelerationX,accelerometerAccelerationY,accelerometerAccelerationZ,motionAttitudeReferenceFrame,motionGravityX,motionGravityY,motionGravityZ,motionHeading,motionMagneticFieldAccuracy,motionMagneticFieldX,motionMagneticFieldY,motionMagneticFieldZ,motionPitch,motionQuaternionW,motionQuaternionX,motionQuaternionY,motionQuaternionZ,motionRoll,motionRotationRateX,motionRotationRateY,motionRotationRateZ,motionUserAccelerationX,motionUserAccelerationY,motionUserAccelerationZ,motionYaw,activity
-0.589279,0.026703,-0.503265,XArbitraryZVertical,-0.482698,0.227555,-0.845708,-1.000000,-1.000000,0.000000,0.000000,0.000000,-0.229566,0.532101,0.143572,-0.237767,0.799827,-0.518644,0.207121,-2.630096,-2.224832,0.015199,0.014220,-0.073650,1.906370,1
-0.880692,-0.248398,-0.215912,XArbitraryZVertical,-0.918088,-0.133956,-0.373055,-1.000000,-1.000000,0.000000,0.000000,0.000000,0.134360,0.646349,0.409699,-0.381601,0.518422,-1.184837,-1.125111,-1.961633,-1.657949,0.271741,0.010405,0.130136,1.442520,1
-0.995804,-0.242981,-0.217209,XArbitraryZVertical,-0.936106,-0.256771,-0.240362,-1.000000,-1.000000,0.000000,0.000000,0.000000,0.259680,0.700206,0.416952,-0.453839,0.360407,-1.319458,-0.473881,0.169461,-0.095238,0.018473,-0.056599,-0.041544,1.152578,1
-0.895859,-0.276932,-0.372940,XArbitraryZVertical,-0.915095,-0.243266,-0.321595,-1.000000,-1.000000,0.000000,0.000000,0.000000,0.245732,0.741008,0.367818,-0.451566,0.334222,-1.232845,-1.139175,0.337515,-0.140484,-0.001333,0.090877,0.046372,1.021975,1
-0.889862,-0.242569,-0.370499,XArbitraryZVertical,-0.870872,-0.247113,-0.424873,-1.000000,-1.000000,0.000000,0.000000,0.000000,0.249700,0.777331,0.335849,-0.418054,0.328928,-1.116899,0.644297,0.135888,0.022663,0.021217,-0.047916,-0.084908,0.957111,1
-0.877197,-0.194916,-0.417053,XArbitraryZVertical,-0.877163,-0.236026,-0.418182,-1.000000,-1.000000,0.000000,0.000000,0.000000,0.238274,0.772576,0.335773,-0.422096,0.334988,-1.125927,-0.116126,0.063500,0.028486,0.005307,0.007373,-0.007859,0.969063,1
-0.875992,-0.166855,-0.446732,XArbitraryZVertical,-0.874431,-0.213323,-0.435734,-1.000000,-1.000000,0.000000,0.000000,0.000000,0.214975,0.777133,0.321044,-0.423159,0.337537,-1.108505,-0.112061,0.030730,0.045470,0.000270,0.000539,-0.004085,0.952885,1
-0.873688,-0.216385,-0.424454,XArbitraryZVertical,-0.870512,-0.195551,-0.451628,-1.000000,-1.000000,0.000000,0.000000,0.000000,0.196819,0.781100,0.309200,-0.422589,0.340143,-1.092217,-0.030106,-0.044541,-0.058401,0.007063,0.003732,-0.029558,0.941269,1
-0.883514,-0.179321,-0.422211,XArbitraryZVertical,-0.877120,-0.209044,-0.432390,-1.000000,-1.000000,0.000000,0.000000,0.000000,0.210597,0.769607,0.327860,-0.419896,0.351995,-1.112792,0.191199,-0.007197,0.072903,0.003310,-0.014376,0.003908,0.989207,1
-0.881607,-0.213547,-0.419846,XArbitraryZVertical,-0.879768,-0.205891,-0.428506,-1.000000,-1.000000,0.000000,0.000000,0.000000,0.207375,0.765289,0.331144,-0.419631,0.358589,-1.117548,-0.056735,-0.006451,-0.023332,0.008506,-0.013927,-0.016364,1.006316,1
