accelerometerAccelerationX,accelerometerAccelerationY,accelerometerAccelerationZ,motionAttitudeReferenceFrame,motionGravityX,motionGravityY,motionGravityZ,motionHeading,motionMagneticFieldAccuracy,motionMagneticFieldX,motionMagneticFieldY,motionMagneticFieldZ,motionPitch,motionQuaternionW,motionQuaternionX,motionQuaternionY,motionQuaternionZ,motionRoll,motionRotationRateX,motionRotationRateY,motionRotationRateZ,motionUserAccelerationX,motionUserAccelerationY,motionUserAccelerationZ,motionYaw,activity
-0.373383,0.383698,-0.812775,XArbitraryZVertical,-0.825551,0.182623,-0.533962,-1.000000,-1.000000,0.000000,0.000000,0.000000,-0.183653,-0.070815,0.478213,-0.065811,0.872907,-0.996678,-0.028164,2.427983,2.793105,0.461354,-0.059286,0.141842,-3.079829,1
0.165985,1.001266,-0.919495,XArbitraryZVertical,-0.164898,0.633444,-0.756014,-1.000000,-1.000000,0.000000,0.000000,0.000000,-0.685996,-0.340813,0.204905,-0.282855,0.872842,-0.214752,-1.168812,1.203158,2.014142,0.268292,0.339853,-0.169004,-2.474024,1
0.001389,0.814529,-0.580383,XArbitraryZVertical,0.043903,0.831569,-0.553684,-1.000000,-1.000000,0.000000,0.000000,0.000000,-0.981926,-0.381416,0.181691,-0.436058,0.794584,0.079126,0.185392,-0.249161,-0.193091,0.020764,0.134129,0.030445,-2.204200,1
0.077576,1.089447,-0.611908,XArbitraryZVertical,0.047466,0.794163,-0.605848,-1.000000,-1.000000,0.000000,0.000000,0.000000,-0.917630,-0.388108,0.168064,-0.410890,0.807648,0.078187,0.159107,-0.016480,0.034119,-0.013027,0.002849,0.006208,-2.207036,1
-0.112396,0.518478,-0.733414,XArbitraryZVertical,-0.263738,0.617406,-0.741115,-1.000000,-1.000000,0.000000,0.000000,0.000000,-0.665441,-0.282478,0.234868,-0.272542,0.889249,-0.341892,0.273505,-1.761027,-3.692106,0.150442,0.438914,-0.196766,-2.645607,1
-0.666779,-0.336121,-0.269760,XArbitraryZVertical,-0.902788,-0.107240,-0.416502,-1.000000,-1.000000,0.000000,0.000000,0.000000,0.107446,0.070327,0.539815,0.018669,0.838633,-1.138543,0.813510,-2.127089,-2.330212,0.459001,-0.222442,0.086257,3.043064,1
-0.845169,-0.205994,-0.637787,XArbitraryZVertical,-0.893785,-0.295848,-0.337079,-1.000000,-1.000000,0.000000,0.000000,0.000000,0.300343,0.207288,0.574572,0.036441,0.790930,-1.210154,-0.924734,0.879314,-0.235582,-0.238081,-0.100133,0.078045,2.837499,1
-0.873383,-0.229660,-0.385773,XArbitraryZVertical,-0.870768,-0.267613,-0.412488,-1.000000,-1.000000,0.000000,0.000000,0.000000,0.270915,0.251209,0.541985,-0.002924,0.801959,-1.128404,0.479152,-0.018400,0.135846,0.013087,-0.008220,-0.051196,2.706539,1
-0.842087,-0.263412,-0.485153,XArbitraryZVertical,-0.868009,-0.250556,-0.428698,-1.000000,-1.000000,0.000000,0.000000,0.000000,0.253255,0.247115,0.534398,-0.008388,0.808259,-1.112052,-0.275923,0.276847,-0.118261,0.001905,-0.015511,0.022326,2.706066,1
-0.822372,-0.374756,-0.448288,XArbitraryZVertical,-0.858108,-0.205281,-0.470648,-1.000000,-1.000000,0.000000,0.000000,0.000000,0.206751,0.231723,0.514079,-0.019965,0.825608,-1.069127,0.939085,-0.165934,0.700693,0.060196,-0.130290,-0.136194,2.717028,1
-0.366104,0.397415,-0.506241,XArbitraryZVertical,-0.798618,0.184190,-0.572960,-1.000000,-1.000000,0.000000,0.000000,0.000000,-0.185247,-0.005957,0.450950,-0.100820,0.886817,-0.948462,-0.289377,1.977573,3.429080,0.369114,-0.170701,0.226845,3.059738,1
-0.066910,0.712692,-0.485870,XArbitraryZVertical,-0.172486,0.724432,-0.667418,-1.000000,-1.000000,0.000000,0.000000,0.000000,-0.810210,-0.288055,0.214779,-0.346642,0.866449,-0.252905,-1.520039,0.389837,1.516974,0.030351,0.318690,-0.083802,-2.608599,1
-0.013748,0.812714,-0.559875,XArbitraryZVertical,0.046223,0.863269,-0.502623,-1.000000,-1.000000,0.000000,0.000000,0.000000,-1.041711,-0.361136,0.183237,-0.463803,0.787967,0.091706,0.059702,-0.198218,-0.425003,-0.045307,0.525037,0.019362,-2.229464,1
0.056931,0.795547,-0.570145,XArbitraryZVertical,0.046005,0.828023,-0.558804,-1.000000,-1.000000,0.000000,0.000000,0.000000,-0.975572,-0.365562,0.170467,-0.437652,0.803596,0.082142,-0.021374,0.023878,0.065417,-0.020996,0.010875,0.003018,-2.244139,1
0.024353,0.834167,-0.553787,XArbitraryZVertical,0.052285,0.832663,-0.551307,-1.000000,-1.000000,0.000000,0.000000,0.000000,-0.983898,-0.361844,0.167157,-0.443176,0.802946,0.094555,-0.301932,0.308268,-0.110033,-0.054039,-0.032370,-0.035210,-2.244112,1
0.018158,0.812424,-0.591965,XArbitraryZVertical,0.039083,0.792241,-0.608956,-1.000000,-1.000000,0.000000,0.000000,0.000000,-0.914473,-0.349264,0.151908,-0.415266,0.826131,0.064092,0.634135,-0.052485,-0.017629,-0.011846,0.035014,0.011269,-2.310088,1
